,userId,recommendations
245,383,"[Row(movieId=2880, rating=6.670879364013672), Row(movieId=3451, rating=6.468448638916016), Row(movieId=6025, rating=6.427933216094971), Row(movieId=122916, rating=6.35361385345459), Row(movieId=916, rating=6.323460102081299)]"
246,37,"[Row(movieId=3040, rating=10.692248344421387), Row(movieId=78209, rating=10.094452857971191), Row(movieId=3477, rating=9.096319198608398), Row(movieId=1295, rating=9.084417343139648), Row(movieId=5785, rating=8.964888572692871)]"
247,61,"[Row(movieId=194, rating=7.692409038543701), Row(movieId=1916, rating=7.0608625411987305), Row(movieId=6818, rating=7.043349742889404), Row(movieId=4160, rating=6.868272304534912), Row(movieId=38388, rating=6.836619853973389)]"
248,461,"[Row(movieId=158872, rating=20.018295288085938), Row(movieId=6993, rating=18.857152938842773), Row(movieId=7169, rating=16.30792999267578), Row(movieId=4474, rating=16.28645896911621), Row(movieId=3089, rating=15.84465217590332)]"
249,502,"[Row(movieId=34338, rating=10.908621788024902), Row(movieId=89904, rating=10.758180618286133), Row(movieId=158783, rating=10.564698219299316), Row(movieId=2301, rating=9.652091979980469), Row(movieId=5577, rating=9.117015838623047)]"
250,523,"[Row(movieId=125, rating=7.704041481018066), Row(movieId=106100, rating=6.729581832885742), Row(movieId=53123, rating=6.698143482208252), Row(movieId=157296, rating=6.549919605255127), Row(movieId=7842, rating=6.432395935058594)]"
251,316,"[Row(movieId=89904, rating=6.037232398986816), Row(movieId=5577, rating=5.85184383392334), Row(movieId=932, rating=5.702457904815674), Row(movieId=720, rating=5.520644664764404), Row(movieId=2517, rating=5.508678436279297)]"
252,127,"[Row(movieId=42418, rating=11.98375129699707), Row(movieId=1256, rating=11.726970672607422), Row(movieId=2136, rating=11.635558128356934), Row(movieId=2953, rating=10.140887260437012), Row(movieId=932, rating=10.100520133972168)]"
253,531,"[Row(movieId=194, rating=12.417691230773926), Row(movieId=3266, rating=11.607121467590332), Row(movieId=4144, rating=11.318373680114746), Row(movieId=6283, rating=10.973219871520996), Row(movieId=1963, rating=10.908130645751953)]"
254,486,"[Row(movieId=119141, rating=9.201519012451172), Row(movieId=31878, rating=8.923348426818848), Row(movieId=56145, rating=8.441240310668945), Row(movieId=2857, rating=8.396796226501465), Row(movieId=86911, rating=8.321126937866211)]"
255,197,"[Row(movieId=176371, rating=12.361218452453613), Row(movieId=58301, rating=12.33687686920166), Row(movieId=148881, rating=12.009167671203613), Row(movieId=3054, rating=11.998574256896973), Row(movieId=6818, rating=11.993701934814453)]"
256,88,"[Row(movieId=3030, rating=6.88629674911499), Row(movieId=26131, rating=6.2249755859375), Row(movieId=5747, rating=6.077208518981934), Row(movieId=134170, rating=5.85788106918335), Row(movieId=27773, rating=5.839365005493164)]"
257,462,"[Row(movieId=48322, rating=5.535847187042236), Row(movieId=51931, rating=5.502144813537598), Row(movieId=7247, rating=5.393171310424805), Row(movieId=968, rating=5.350666522979736), Row(movieId=3030, rating=5.334781646728516)]"
258,547,"[Row(movieId=194, rating=7.181766986846924), Row(movieId=1701, rating=6.931494235992432), Row(movieId=31878, rating=6.813479900360107), Row(movieId=3265, rating=6.7799973487854), Row(movieId=1232, rating=6.5041069984436035)]"
259,318,"[Row(movieId=3925, rating=5.549411296844482), Row(movieId=3451, rating=5.453517913818359), Row(movieId=3341, rating=5.365800380706787), Row(movieId=6818, rating=5.231025218963623), Row(movieId=7587, rating=5.207728862762451)]"
260,202,"[Row(movieId=945, rating=5.880373954772949), Row(movieId=905, rating=5.608931064605713), Row(movieId=3266, rating=5.531644821166992), Row(movieId=940, rating=5.509324073791504), Row(movieId=3503, rating=5.402400016784668)]"
261,263,"[Row(movieId=3503, rating=6.671334266662598), Row(movieId=125, rating=6.582797050476074), Row(movieId=45880, rating=6.034245491027832), Row(movieId=1237, rating=5.925647735595703), Row(movieId=1284, rating=5.643681049346924)]"
262,374,"[Row(movieId=48322, rating=10.532146453857422), Row(movieId=80693, rating=9.295377731323242), Row(movieId=5785, rating=9.117327690124512), Row(movieId=73266, rating=9.024889945983887), Row(movieId=119141, rating=8.950325965881348)]"
263,564,"[Row(movieId=1683, rating=6.743107318878174), Row(movieId=3266, rating=6.515070915222168), Row(movieId=1411, rating=6.420632362365723), Row(movieId=4914, rating=6.279659271240234), Row(movieId=2349, rating=6.1648359298706055)]"
264,107,"[Row(movieId=1916, rating=11.879314422607422), Row(movieId=3266, rating=11.367202758789062), Row(movieId=1260, rating=11.025466918945312), Row(movieId=7700, rating=10.836082458496094), Row(movieId=1683, rating=10.477014541625977)]"
265,231,"[Row(movieId=8957, rating=11.022693634033203), Row(movieId=34338, rating=11.019671440124512), Row(movieId=2013, rating=10.834005355834961), Row(movieId=3676, rating=10.579424858093262), Row(movieId=2672, rating=9.79265308380127)]"
266,552,"[Row(movieId=3503, rating=6.277725696563721), Row(movieId=89904, rating=6.120577812194824), Row(movieId=1227, rating=5.4345903396606445), Row(movieId=7149, rating=5.39340353012085), Row(movieId=2551, rating=5.282874584197998)]"
267,17,"[Row(movieId=3200, rating=5.801668167114258), Row(movieId=5013, rating=5.6984686851501465), Row(movieId=1172, rating=5.57529878616333), Row(movieId=932, rating=5.563503265380859), Row(movieId=7063, rating=5.528435230255127)]"
268,9,"[Row(movieId=3030, rating=8.06545639038086), Row(movieId=1379, rating=7.608508110046387), Row(movieId=158783, rating=7.563351631164551), Row(movieId=134170, rating=7.4216742515563965), Row(movieId=42418, rating=7.015356063842773)]"
269,324,"[Row(movieId=7169, rating=9.454394340515137), Row(movieId=3594, rating=9.172922134399414), Row(movieId=38388, rating=7.809731483459473), Row(movieId=45880, rating=7.544222831726074), Row(movieId=7701, rating=7.434413909912109)]"
270,586,"[Row(movieId=7842, rating=6.466780185699463), Row(movieId=3200, rating=6.230798721313477), Row(movieId=125, rating=6.180458068847656), Row(movieId=47999, rating=5.950028896331787), Row(movieId=85780, rating=5.783972263336182)]"
271,609,"[Row(movieId=7099, rating=7.601579189300537), Row(movieId=1916, rating=7.469973087310791), Row(movieId=3266, rating=7.271790027618408), Row(movieId=1260, rating=6.793331623077393), Row(movieId=194, rating=6.701744556427002)]"
272,72,"[Row(movieId=2239, rating=5.743664264678955), Row(movieId=26133, rating=5.6630988121032715), Row(movieId=25771, rating=5.602764129638672), Row(movieId=71899, rating=5.589957237243652), Row(movieId=6818, rating=5.404165744781494)]"
273,505,"[Row(movieId=1379, rating=7.557849407196045), Row(movieId=48322, rating=7.294742584228516), Row(movieId=34338, rating=7.082759380340576), Row(movieId=3441, rating=6.665443420410156), Row(movieId=5666, rating=6.600115776062012)]"
274,286,"[Row(movieId=1178, rating=6.022140026092529), Row(movieId=56145, rating=5.981431484222412), Row(movieId=1223, rating=5.878686904907227), Row(movieId=1203, rating=5.7509684562683105), Row(movieId=44761, rating=5.707369327545166)]"
275,398,"[Row(movieId=1251, rating=8.372244834899902), Row(movieId=123, rating=8.140984535217285), Row(movieId=40148, rating=7.820024013519287), Row(movieId=55363, rating=7.788933277130127), Row(movieId=84847, rating=7.730138778686523)]"
276,538,"[Row(movieId=86377, rating=7.904294490814209), Row(movieId=31878, rating=7.875201225280762), Row(movieId=158783, rating=7.56673526763916), Row(movieId=71899, rating=7.488711357116699), Row(movieId=1683, rating=7.378360748291016)]"
277,423,"[Row(movieId=4450, rating=15.558181762695312), Row(movieId=82, rating=12.466165542602539), Row(movieId=4914, rating=11.94579029083252), Row(movieId=945, rating=11.883451461791992), Row(movieId=3099, rating=11.394919395446777)]"
278,175,"[Row(movieId=158872, rating=6.403498649597168), Row(movieId=38388, rating=5.210014343261719), Row(movieId=47382, rating=5.181553363800049), Row(movieId=4333, rating=5.124549865722656), Row(movieId=3594, rating=5.070667266845703)]"
279,387,"[Row(movieId=89904, rating=6.160716533660889), Row(movieId=1212, rating=5.100458145141602), Row(movieId=3543, rating=5.057084083557129), Row(movieId=27773, rating=5.045565128326416), Row(movieId=5747, rating=4.834060192108154)]"
280,381,"[Row(movieId=1211, rating=5.8733229637146), Row(movieId=134368, rating=5.62387228012085), Row(movieId=3784, rating=5.5474534034729), Row(movieId=26133, rating=5.48905611038208), Row(movieId=7318, rating=5.4584503173828125)]"
281,498,"[Row(movieId=1916, rating=13.440327644348145), Row(movieId=3266, rating=12.6198148727417), Row(movieId=7099, rating=12.41103744506836), Row(movieId=1464, rating=12.224420547485352), Row(movieId=1260, rating=11.787912368774414)]"
282,610,"[Row(movieId=955, rating=5.646181106567383), Row(movieId=928, rating=5.6310038566589355), Row(movieId=1701, rating=5.568721294403076), Row(movieId=3265, rating=5.432441711425781), Row(movieId=1041, rating=5.382096767425537)]"
283,503,"[Row(movieId=3099, rating=6.946130752563477), Row(movieId=2290, rating=6.189058303833008), Row(movieId=82, rating=6.163980484008789), Row(movieId=4914, rating=6.148398399353027), Row(movieId=7149, rating=6.084295749664307)]"
284,583,"[Row(movieId=2672, rating=7.5619893074035645), Row(movieId=6818, rating=6.250724792480469), Row(movieId=3925, rating=6.131019592285156), Row(movieId=5650, rating=6.11404275894165), Row(movieId=134393, rating=6.08719539642334)]"
285,594,"[Row(movieId=2372, rating=6.912492275238037), Row(movieId=2423, rating=6.87807559967041), Row(movieId=58301, rating=6.735679626464844), Row(movieId=3040, rating=6.629478931427002), Row(movieId=932, rating=6.545517921447754)]"
286,35,"[Row(movieId=101, rating=15.283149719238281), Row(movieId=4941, rating=13.715229988098145), Row(movieId=2349, rating=13.383027076721191), Row(movieId=1260, rating=13.364950180053711), Row(movieId=3030, rating=13.29880142211914)]"
287,310,"[Row(movieId=3030, rating=8.485325813293457), Row(movieId=38388, rating=8.334457397460938), Row(movieId=60766, rating=7.876222610473633), Row(movieId=1188, rating=7.837629795074463), Row(movieId=1147, rating=7.5135416984558105)]"
288,485,"[Row(movieId=3030, rating=12.818124771118164), Row(movieId=158783, rating=12.418886184692383), Row(movieId=1683, rating=12.031024932861328), Row(movieId=3044, rating=10.157394409179688), Row(movieId=3041, rating=10.039284706115723)]"
289,568,"[Row(movieId=1251, rating=6.454815864562988), Row(movieId=7063, rating=6.416205406188965), Row(movieId=1212, rating=6.389100551605225), Row(movieId=3088, rating=6.27294921875), Row(movieId=5577, rating=6.162233352661133)]"
290,196,"[Row(movieId=7842, rating=7.67136287689209), Row(movieId=157296, rating=7.526927471160889), Row(movieId=1441, rating=7.390678882598877), Row(movieId=179819, rating=7.229897499084473), Row(movieId=3503, rating=7.209624767303467)]"
291,456,"[Row(movieId=3503, rating=7.889903545379639), Row(movieId=7018, rating=7.864226818084717), Row(movieId=7842, rating=7.37490701675415), Row(movieId=1939, rating=7.271387100219727), Row(movieId=47997, rating=7.230865001678467)]"
292,437,"[Row(movieId=3925, rating=6.606782913208008), Row(movieId=3083, rating=6.450875282287598), Row(movieId=3341, rating=6.1563801765441895), Row(movieId=50601, rating=6.138667583465576), Row(movieId=3451, rating=6.1279706954956055)]"
293,290,"[Row(movieId=905, rating=5.799496173858643), Row(movieId=926, rating=5.75299072265625), Row(movieId=348, rating=5.575049877166748), Row(movieId=3022, rating=5.48307466506958), Row(movieId=3503, rating=5.453881740570068)]"
294,441,"[Row(movieId=1379, rating=7.231421947479248), Row(movieId=86377, rating=7.103886127471924), Row(movieId=5666, rating=6.905216693878174), Row(movieId=3030, rating=6.729772090911865), Row(movieId=4815, rating=6.689333915710449)]"
295,217,"[Row(movieId=2491, rating=5.363025188446045), Row(movieId=47200, rating=5.183339595794678), Row(movieId=27611, rating=5.044215679168701), Row(movieId=3404, rating=5.027303695678711), Row(movieId=3200, rating=4.902900218963623)]"
296,326,"[Row(movieId=1464, rating=6.349187850952148), Row(movieId=5992, rating=6.154982566833496), Row(movieId=26133, rating=6.103684902191162), Row(movieId=55290, rating=5.865370273590088), Row(movieId=1237, rating=5.864328861236572)]"
297,307,"[Row(movieId=58301, rating=5.960442543029785), Row(movieId=134170, rating=5.691053867340088), Row(movieId=3030, rating=5.423763275146484), Row(movieId=102123, rating=5.011740684509277), Row(movieId=7387, rating=4.992727279663086)]"
298,537,"[Row(movieId=1379, rating=11.537834167480469), Row(movieId=2072, rating=9.848904609680176), Row(movieId=34338, rating=9.316298484802246), Row(movieId=54256, rating=8.961563110351562), Row(movieId=27611, rating=8.882537841796875)]"
299,229,"[Row(movieId=1464, rating=7.074635982513428), Row(movieId=3543, rating=6.672579765319824), Row(movieId=1217, rating=6.468351364135742), Row(movieId=8370, rating=6.444103240966797), Row(movieId=1683, rating=6.441954135894775)]"
300,220,"[Row(movieId=86377, rating=6.768166542053223), Row(movieId=932, rating=6.461697578430176), Row(movieId=1178, rating=6.338145732879639), Row(movieId=3200, rating=6.326514720916748), Row(movieId=2398, rating=6.151284694671631)]"
301,301,"[Row(movieId=1464, rating=7.398126125335693), Row(movieId=1237, rating=7.2836456298828125), Row(movieId=1966, rating=7.003095626831055), Row(movieId=55290, rating=6.945363998413086), Row(movieId=7149, rating=6.893670558929443)]"
302,173,"[Row(movieId=158872, rating=7.786726474761963), Row(movieId=3089, rating=7.710187911987305), Row(movieId=3614, rating=7.643472194671631), Row(movieId=4941, rating=7.519979000091553), Row(movieId=3503, rating=7.1626691818237305)]"
303,114,"[Row(movieId=1173, rating=9.858098030090332), Row(movieId=674, rating=8.710468292236328), Row(movieId=1916, rating=8.690766334533691), Row(movieId=1211, rating=8.070122718811035), Row(movieId=3266, rating=8.029264450073242)]"
304,494,"[Row(movieId=1701, rating=10.647579193115234), Row(movieId=47997, rating=9.962409973144531), Row(movieId=928, rating=9.279082298278809), Row(movieId=2135, rating=9.214783668518066), Row(movieId=5909, rating=9.1364107131958)]"
305,278,"[Row(movieId=674, rating=8.366368293762207), Row(movieId=3706, rating=8.290787696838379), Row(movieId=42723, rating=8.019718170166016), Row(movieId=6881, rating=7.703851222991943), Row(movieId=133419, rating=7.641626834869385)]"
306,4,"[Row(movieId=2290, rating=9.234251022338867), Row(movieId=945, rating=7.45440149307251), Row(movieId=249, rating=6.997231483459473), Row(movieId=3037, rating=6.7577595710754395), Row(movieId=1411, rating=6.656618595123291)]"
307,55,"[Row(movieId=158872, rating=11.559432983398438), Row(movieId=32892, rating=10.918338775634766), Row(movieId=56941, rating=9.618227005004883), Row(movieId=7018, rating=9.485541343688965), Row(movieId=134393, rating=9.325778007507324)]"
308,445,"[Row(movieId=101, rating=6.5204644203186035), Row(movieId=851, rating=6.184447765350342), Row(movieId=215, rating=6.088033676147461), Row(movieId=26131, rating=5.916574478149414), Row(movieId=2843, rating=5.869602680206299)]"
309,59,"[Row(movieId=905, rating=6.6155805587768555), Row(movieId=2583, rating=6.608541011810303), Row(movieId=674, rating=6.501366138458252), Row(movieId=1178, rating=6.438724517822266), Row(movieId=2202, rating=6.067375659942627)]"
310,100,"[Row(movieId=7169, rating=7.318046569824219), Row(movieId=3925, rating=7.267505645751953), Row(movieId=3784, rating=7.042409896850586), Row(movieId=134368, rating=6.78629207611084), Row(movieId=2261, rating=6.744256973266602)]"
311,450,"[Row(movieId=2290, rating=7.60902214050293), Row(movieId=47997, rating=7.448423385620117), Row(movieId=928, rating=7.101271152496338), Row(movieId=1701, rating=6.731123924255371), Row(movieId=3503, rating=6.688257217407227)]"
312,241,"[Row(movieId=58301, rating=5.672877311706543), Row(movieId=80693, rating=5.610898971557617), Row(movieId=7387, rating=5.442464828491211), Row(movieId=51931, rating=5.394742965698242), Row(movieId=2843, rating=5.279092311859131)]"
313,495,"[Row(movieId=7842, rating=7.626884460449219), Row(movieId=89904, rating=7.472958564758301), Row(movieId=3688, rating=6.821918487548828), Row(movieId=125, rating=6.778262138366699), Row(movieId=4799, rating=6.748899459838867)]"
314,8,"[Row(movieId=125, rating=11.073978424072266), Row(movieId=4248, rating=10.245387077331543), Row(movieId=4649, rating=9.750185012817383), Row(movieId=7169, rating=9.41125202178955), Row(movieId=3099, rating=8.828913688659668)]"
315,449,"[Row(movieId=2290, rating=6.707995891571045), Row(movieId=89904, rating=6.567133903503418), Row(movieId=1227, rating=6.330301284790039), Row(movieId=3614, rating=6.301808834075928), Row(movieId=158783, rating=6.2824554443359375)]"
316,161,"[Row(movieId=3030, rating=8.017909049987793), Row(movieId=1147, rating=7.207037925720215), Row(movieId=103341, rating=7.133610725402832), Row(movieId=955, rating=7.125115871429443), Row(movieId=38388, rating=7.097923278808594)]"
317,555,"[Row(movieId=3030, rating=7.34800910949707), Row(movieId=1683, rating=6.869941711425781), Row(movieId=31878, rating=6.571788311004639), Row(movieId=2300, rating=6.426017761230469), Row(movieId=134170, rating=6.414165496826172)]"
318,23,"[Row(movieId=931, rating=5.185672760009766), Row(movieId=3741, rating=5.050501823425293), Row(movieId=7587, rating=4.973441123962402), Row(movieId=39446, rating=4.916533470153809), Row(movieId=3435, rating=4.91395378112793)]"
319,39,"[Row(movieId=3477, rating=8.744157791137695), Row(movieId=2290, rating=8.357837677001953), Row(movieId=2249, rating=8.294724464416504), Row(movieId=3917, rating=8.241520881652832), Row(movieId=8796, rating=8.113709449768066)]"
320,380,"[Row(movieId=58301, rating=6.321940898895264), Row(movieId=6818, rating=5.811269283294678), Row(movieId=5291, rating=5.809589385986328), Row(movieId=48322, rating=5.794090747833252), Row(movieId=1194, rating=5.762287139892578)]"
321,520,"[Row(movieId=2880, rating=6.14341402053833), Row(movieId=1218, rating=5.98228120803833), Row(movieId=123, rating=5.96492338180542), Row(movieId=3506, rating=5.910895824432373), Row(movieId=47200, rating=5.902102947235107)]"
322,176,"[Row(movieId=535, rating=13.775032997131348), Row(movieId=125, rating=12.87111759185791), Row(movieId=27822, rating=11.272163391113281), Row(movieId=53123, rating=10.676949501037598), Row(movieId=85, rating=10.51767635345459)]"
323,49,"[Row(movieId=86377, rating=5.519351482391357), Row(movieId=928, rating=5.488945007324219), Row(movieId=47997, rating=5.413294792175293), Row(movieId=31878, rating=5.382371425628662), Row(movieId=3503, rating=5.325686454772949)]"
324,162,"[Row(movieId=4914, rating=7.784168243408203), Row(movieId=3503, rating=7.732626438140869), Row(movieId=7123, rating=7.637343883514404), Row(movieId=1683, rating=7.532732963562012), Row(movieId=2427, rating=7.460493087768555)]"
325,514,"[Row(movieId=1178, rating=5.774176597595215), Row(movieId=2290, rating=5.594582557678223), Row(movieId=3503, rating=5.283753395080566), Row(movieId=4427, rating=5.192395210266113), Row(movieId=905, rating=5.055241584777832)]"
326,7,"[Row(movieId=1256, rating=8.062704086303711), Row(movieId=42418, rating=7.92045783996582), Row(movieId=175303, rating=7.754566192626953), Row(movieId=2953, rating=7.5284037590026855), Row(movieId=932, rating=7.518310070037842)]"
327,549,"[Row(movieId=1916, rating=13.200849533081055), Row(movieId=6993, rating=13.053767204284668), Row(movieId=25850, rating=12.207674026489258), Row(movieId=3019, rating=12.175283432006836), Row(movieId=3594, rating=12.1318941116333)]"
328,130,"[Row(movieId=1464, rating=11.626527786254883), Row(movieId=102123, rating=10.632671356201172), Row(movieId=158783, rating=10.130536079406738), Row(movieId=86911, rating=9.816268920898438), Row(movieId=58301, rating=9.708416938781738)]"
329,244,"[Row(movieId=4799, rating=9.457100868225098), Row(movieId=158872, rating=8.976536750793457), Row(movieId=5139, rating=8.864513397216797), Row(movieId=2261, rating=8.827512741088867), Row(movieId=4396, rating=8.717622756958008)]"
330,446,"[Row(movieId=2290, rating=7.3687944412231445), Row(movieId=4941, rating=6.304450988769531), Row(movieId=945, rating=6.1261186599731445), Row(movieId=7247, rating=5.837750434875488), Row(movieId=3037, rating=5.834615707397461)]"
331,238,"[Row(movieId=2249, rating=7.200551509857178), Row(movieId=6385, rating=7.123839378356934), Row(movieId=140110, rating=6.93734073638916), Row(movieId=4450, rating=6.773962020874023), Row(movieId=3925, rating=6.7472944259643555)]"
332,453,"[Row(movieId=3477, rating=7.941426753997803), Row(movieId=1658, rating=7.861512184143066), Row(movieId=1295, rating=7.822652816772461), Row(movieId=4450, rating=7.475107192993164), Row(movieId=8796, rating=7.427553176879883)]"
333,84,"[Row(movieId=4649, rating=5.847854137420654), Row(movieId=947, rating=5.744595050811768), Row(movieId=922, rating=5.604305744171143), Row(movieId=417, rating=5.578490257263184), Row(movieId=2261, rating=5.563933849334717)]"
334,136,"[Row(movieId=158783, rating=9.642733573913574), Row(movieId=31878, rating=9.514250755310059), Row(movieId=134170, rating=9.296420097351074), Row(movieId=1464, rating=8.929880142211914), Row(movieId=176371, rating=8.855486869812012)]"
335,314,"[Row(movieId=1916, rating=6.5436296463012695), Row(movieId=3266, rating=6.083468914031982), Row(movieId=46948, rating=5.9047369956970215), Row(movieId=86377, rating=5.708827018737793), Row(movieId=1260, rating=5.694079875946045)]"
336,247,"[Row(movieId=728, rating=5.3950347900390625), Row(movieId=54190, rating=5.326425552368164), Row(movieId=2843, rating=5.273619174957275), Row(movieId=102481, rating=5.266087055206299), Row(movieId=26133, rating=5.247593879699707)]"
337,565,"[Row(movieId=2290, rating=7.870084285736084), Row(movieId=3477, rating=6.599061965942383), Row(movieId=7028, rating=6.265013217926025), Row(movieId=1186, rating=6.177126407623291), Row(movieId=3099, rating=6.141338348388672)]"
338,87,"[Row(movieId=6686, rating=7.667191982269287), Row(movieId=47999, rating=7.314305782318115), Row(movieId=1014, rating=7.197991371154785), Row(movieId=4649, rating=7.136911392211914), Row(movieId=117590, rating=7.0963969230651855)]"
339,171,"[Row(movieId=53129, rating=7.394962787628174), Row(movieId=1464, rating=7.13057279586792), Row(movieId=148881, rating=7.1059489250183105), Row(movieId=88405, rating=7.07828426361084), Row(movieId=58301, rating=7.002490997314453)]"
340,273,"[Row(movieId=58301, rating=12.813283920288086), Row(movieId=48322, rating=11.750713348388672), Row(movieId=73266, rating=10.28312873840332), Row(movieId=851, rating=10.226347923278809), Row(movieId=119141, rating=10.109221458435059)]"
341,343,"[Row(movieId=3925, rating=7.115483283996582), Row(movieId=6881, rating=6.769994735717773), Row(movieId=674, rating=6.734216213226318), Row(movieId=134368, rating=6.653158664703369), Row(movieId=104879, rating=6.611368656158447)]"
342,443,"[Row(movieId=102903, rating=11.31053638458252), Row(movieId=2491, rating=10.176214218139648), Row(movieId=2880, rating=9.830445289611816), Row(movieId=4248, rating=9.090758323669434), Row(movieId=1173, rating=8.942259788513184)]"
343,434,"[Row(movieId=89904, rating=6.449130535125732), Row(movieId=1212, rating=6.070801734924316), Row(movieId=5577, rating=5.913766860961914), Row(movieId=3983, rating=5.7471771240234375), Row(movieId=947, rating=5.615785598754883)]"
344,585,"[Row(movieId=3477, rating=6.500390529632568), Row(movieId=2290, rating=6.3963847160339355), Row(movieId=27611, rating=6.293348789215088), Row(movieId=1178, rating=6.2510223388671875), Row(movieId=3200, rating=6.245888710021973)]"
345,439,"[Row(movieId=8965, rating=8.547996520996094), Row(movieId=95441, rating=7.865866661071777), Row(movieId=1916, rating=7.735046863555908), Row(movieId=4642, rating=7.671173095703125), Row(movieId=2300, rating=7.661977767944336)]"
346,51,"[Row(movieId=89904, rating=6.633018493652344), Row(movieId=3676, rating=6.432033061981201), Row(movieId=3543, rating=6.403624534606934), Row(movieId=501, rating=6.360446929931641), Row(movieId=3925, rating=6.3113908767700195)]"
347,331,"[Row(movieId=89904, rating=7.474206447601318), Row(movieId=2513, rating=6.096796989440918), Row(movieId=34338, rating=6.056092739105225), Row(movieId=92535, rating=5.8873748779296875), Row(movieId=3814, rating=5.858317852020264)]"
348,194,"[Row(movieId=89904, rating=7.88189697265625), Row(movieId=2301, rating=7.134858131408691), Row(movieId=7149, rating=7.050847053527832), Row(movieId=7018, rating=6.963900566101074), Row(movieId=932, rating=6.58631706237793)]"
349,465,"[Row(movieId=3503, rating=5.744896411895752), Row(movieId=928, rating=5.70881462097168), Row(movieId=3741, rating=5.678325176239014), Row(movieId=3083, rating=5.666048526763916), Row(movieId=926, rating=5.620606422424316)]"
350,277,"[Row(movieId=2290, rating=8.617325782775879), Row(movieId=3477, rating=8.545781135559082), Row(movieId=8966, rating=8.523219108581543), Row(movieId=104879, rating=8.510866165161133), Row(movieId=6385, rating=8.448349952697754)]"
351,428,"[Row(movieId=176371, rating=5.402482032775879), Row(movieId=1464, rating=5.194571018218994), Row(movieId=73266, rating=5.155595302581787), Row(movieId=27773, rating=4.817686557769775), Row(movieId=2239, rating=4.815443515777588)]"
352,391,"[Row(movieId=905, rating=6.416260719299316), Row(movieId=522, rating=6.32266902923584), Row(movieId=8228, rating=6.314050197601318), Row(movieId=945, rating=6.229703426361084), Row(movieId=1243, rating=6.159862041473389)]"
353,532,"[Row(movieId=4450, rating=8.118685722351074), Row(movieId=2491, rating=7.150235176086426), Row(movieId=3925, rating=7.126766204833984), Row(movieId=69526, rating=7.104685306549072), Row(movieId=2843, rating=7.075212478637695)]"
354,438,"[Row(movieId=3088, rating=5.6759352684021), Row(movieId=932, rating=5.397769451141357), Row(movieId=720, rating=5.277076244354248), Row(movieId=5666, rating=5.249168395996094), Row(movieId=86377, rating=5.241729736328125)]"
355,166,"[Row(movieId=26133, rating=5.295156478881836), Row(movieId=3200, rating=5.249289035797119), Row(movieId=69524, rating=5.158573150634766), Row(movieId=3429, rating=5.1518449783325195), Row(movieId=86377, rating=5.118878364562988)]"
356,467,"[Row(movieId=50601, rating=9.391046524047852), Row(movieId=125, rating=9.357970237731934), Row(movieId=535, rating=9.140602111816406), Row(movieId=2491, rating=8.820619583129883), Row(movieId=49274, rating=8.444262504577637)]"
357,448,"[Row(movieId=3030, rating=6.135571479797363), Row(movieId=52435, rating=5.674523830413818), Row(movieId=1232, rating=5.417342662811279), Row(movieId=5666, rating=5.344494342803955), Row(movieId=1952, rating=5.312042236328125)]"
358,69,"[Row(movieId=3503, rating=7.13181734085083), Row(movieId=3477, rating=6.816927909851074), Row(movieId=2290, rating=6.793872833251953), Row(movieId=1186, rating=6.613656044006348), Row(movieId=47997, rating=6.386417865753174)]"
359,129,"[Row(movieId=1251, rating=6.066188335418701), Row(movieId=125, rating=6.000468730926514), Row(movieId=122906, rating=5.810114860534668), Row(movieId=3200, rating=5.710511684417725), Row(movieId=117590, rating=5.710339546203613)]"
360,400,"[Row(movieId=3503, rating=6.455959320068359), Row(movieId=47997, rating=5.838936805725098), Row(movieId=534, rating=5.7691450119018555), Row(movieId=1178, rating=5.669844627380371), Row(movieId=7121, rating=5.604663372039795)]"
361,543,"[Row(movieId=2880, rating=9.68684196472168), Row(movieId=2491, rating=9.093592643737793), Row(movieId=102903, rating=8.567723274230957), Row(movieId=103984, rating=8.554882049560547), Row(movieId=2879, rating=8.356976509094238)]"
362,97,"[Row(movieId=119141, rating=10.492364883422852), Row(movieId=73266, rating=10.359196662902832), Row(movieId=95441, rating=10.154337882995605), Row(movieId=1464, rating=10.1245698928833), Row(movieId=58301, rating=10.105732917785645)]"
363,533,"[Row(movieId=125, rating=9.141189575195312), Row(movieId=157296, rating=8.660102844238281), Row(movieId=7842, rating=8.088336944580078), Row(movieId=3503, rating=7.803959846496582), Row(movieId=27611, rating=7.773776054382324)]"
364,524,"[Row(movieId=6380, rating=6.739515781402588), Row(movieId=2693, rating=6.707092761993408), Row(movieId=1255, rating=6.493547439575195), Row(movieId=7842, rating=6.404735088348389), Row(movieId=3030, rating=6.295492649078369)]"
365,312,"[Row(movieId=2290, rating=6.668844699859619), Row(movieId=3037, rating=5.399245262145996), Row(movieId=5747, rating=5.371497631072998), Row(movieId=945, rating=5.299954414367676), Row(movieId=3503, rating=5.291505813598633)]"
366,234,"[Row(movieId=8810, rating=7.4067063331604), Row(movieId=2867, rating=7.022037506103516), Row(movieId=25771, rating=6.941978931427002), Row(movieId=117590, rating=6.790013313293457), Row(movieId=839, rating=6.752751350402832)]"
367,264,"[Row(movieId=158872, rating=8.232824325561523), Row(movieId=86320, rating=7.690659999847412), Row(movieId=3030, rating=7.675944805145264), Row(movieId=1726, rating=7.387360572814941), Row(movieId=2709, rating=6.992015361785889)]"
